loan_id,applicant_group,annual_income,loan_amount,dti_ratio,credit_score,employment_years,region,defaulted
LN000430,A,75569.0,28082.0,0.3771,718,10.4,Central,0
LN000431,A,117291.0,52073.0,0.4678,719,6.2,Central,0
LN000432,B,28281.0,11423.0,0.4321,584,10.1,North,0
LN000433,A,55201.0,18323.0,0.3016,736,16.4,North,0
LN000434,A,35560.0,14069.0,0.431,739,2.4,Central,0
LN000435,B,52780.0,13174.0,0.2148,661,4.6,Central,0
LN000436,B,84166.0,27186.0,0.2797,824,2.7,Central,0
LN000437,A,69788.0,28835.0,0.4569,669,3.3,North,0
LN000438,B,38794.0,18499.0,0.4719,675,1.3,North,0
LN000439,A,85518.0,31759.0,0.3872,748,2.8,North,0
LN000440,A,48866.0,12836.0,0.258,587,10.5,Central,0
LN000441,A,89835.0,19559.0,0.213,718,5.0,Central,0
LN000442,B,62725.0,26797.0,0.3844,588,5.0,South,0
LN000443,A,119083.0,53043.0,0.4836,674,6.4,North,0
LN000444,A,42830.0,17745.0,0.5285,798,14.7,Central,0
LN000445,B,66083.0,9937.0,0.1919,848,11.2,North,0
LN000446,A,122136.0,77787.0,0.6355,741,8.2,North,1
LN000447,A,106314.0,34496.0,0.2846,696,10.0,North,0
LN000448,A,87984.0,34401.0,0.4217,703,6.4,South,0
LN000449,A,58734.0,6332.0,0.0481,771,17.6,South,0
LN000450,A,44544.0,15683.0,0.4025,741,4.6,South,0
LN000451,B,37943.0,11342.0,0.2732,759,12.3,Central,0
LN000452,A,113376.0,32415.0,0.3153,688,5.2,North,0
LN000453,B,99196.0,19535.0,0.1715,771,8.6,South,0
LN000454,B,80810.0,17707.0,0.1765,615,1.2,Central,0
LN000455,B,49467.0,10582.0,0.1992,795,4.0,Central,0
LN000456,A,83300.0,4000.0,0.0482,755,2.2,Central,0
LN000457,A,104361.0,21877.0,0.2737,673,14.7,South,0
LN000458,A,112955.0,33248.0,0.2393,758,8.7,Central,0
LN000459,A,58367.0,23131.0,0.3797,643,5.9,North,0
LN000460,B,52468.0,21200.0,0.4496,636,2.4,South,0
LN000461,A,87007.0,34984.0,0.4325,736,6.4,North,0
LN000462,A,92649.0,36649.0,0.4458,640,14.5,Central,0
LN000463,A,130646.0,44702.0,0.3345,585,4.9,North,0
LN000464,A,96591.0,6767.0,0.03,770,12.0,North,0
LN000465,A,71164.0,25339.0,0.2719,560,8.6,North,1
LN000466,A,128104.0,48428.0,0.4381,729,6.6,South,0
LN000467,A,76991.0,28324.0,0.2805,707,7.6,Central,1
LN000468,B,41785.0,7918.0,0.1015,623,10.7,North,0
LN000469,A,92294.0,38625.0,0.3823,828,5.1,North,0
LN000470,A,101539.0,21442.0,0.1776,648,5.1,North,1
LN000471,B,51774.0,7152.0,0.1025,595,12.2,Central,0
LN000472,B,34752.0,20983.0,0.6552,689,1.3,Central,1
LN000473,A,124977.0,13880.0,0.1123,676,6.6,Central,0
LN000474,A,78978.0,38477.0,0.4036,774,9.1,Central,0
LN000475,A,82707.0,33361.0,0.4172,719,1.1,Central,0
LN000476,A,84517.0,18466.0,0.251,740,1.4,Central,0
LN000477,A,73042.0,20707.0,0.266,722,6.6,Central,0
LN000478,B,39438.0,15742.0,0.3097,626,6.1,North,0
LN000479,B,67240.0,16336.0,0.2579,705,1.9,South,1
LN000480,A,94084.0,20213.0,0.2439,733,1.1,North,0
LN000481,A,98318.0,37967.0,0.4002,724,8.9,North,1
LN000482,A,87536.0,37675.0,0.4504,625,6.3,South,0
LN000483,B,25632.0,9923.0,0.3977,766,9.3,North,0
LN000484,B,50910.0,17195.0,0.3546,690,4.2,Central,0
LN000485,A,64593.0,19880.0,0.3507,717,0.1,North,0
LN000486,B,45631.0,17458.0,0.3021,626,6.4,Central,1
LN000487,A,60000.0,23320.0,0.341,567,3.4,Central,0
LN000488,A,100154.0,47651.0,0.4755,660,4.2,North,0
LN000489,B,77022.0,12854.0,0.1957,734,6.4,Central,0
LN000490,A,82455.0,38061.0,0.47,773,17.1,North,0
LN000491,A,79023.0,10146.0,0.1222,747,7.5,South,0
LN000492,B,42929.0,11641.0,0.2557,646,5.8,Central,0
LN000493,A,94228.0,19061.0,0.1639,654,7.0,Central,0
LN000494,B,72121.0,25551.0,0.3896,749,5.6,Central,0
LN000495,A,76243.0,28337.0,0.4515,673,5.6,Central,0
LN000496,A,91379.0,34883.0,0.3535,736,8.6,Central,0
LN000497,A,113586.0,27067.0,0.2505,757,2.3,Central,0
LN000498,B,51880.0,20394.0,0.4021,752,2.4,Central,0
LN000499,A,95105.0,43245.0,0.4785,701,2.1,North,0
LN000500,A,111442.0,43106.0,0.3555,782,10.8,Central,0
LN000501,B,51629.0,25407.0,0.474,796,4.2,Central,1
LN000502,A,90634.0,42073.0,0.395,714,3.6,North,0
LN000503,A,78047.0,23907.0,0.2941,770,3.1,North,0
LN000504,B,42544.0,12424.0,0.2458,705,12.2,North,0
LN000505,B,57798.0,22216.0,0.3434,623,3.8,Central,0
LN000506,B,64040.0,30750.0,0.4684,710,5.8,Central,0
LN000507,B,76978.0,31705.0,0.3763,783,8.6,South,0
LN000508,A,53304.0,26558.0,0.5165,788,6.0,North,0
LN000509,A,88061.0,18147.0,0.1973,705,6.0,Central,0
LN000510,B,47965.0,12339.0,0.2527,762,4.3,North,0
LN000511,A,40584.0,16604.0,0.4,692,6.7,South,0
LN000512,B,64307.0,12403.0,0.2074,779,2.2,North,0
LN000513,A,101314.0,35769.0,0.3467,753,6.2,North,0
LN000514,A,78319.0,20278.0,0.2928,812,2.2,Central,0
LN000515,B,48520.0,19747.0,0.4047,642,6.2,South,0
LN000516,B,58594.0,16348.0,0.2552,757,1.5,Central,0
LN000517,B,62605.0,19606.0,0.1885,710,6.0,Central,0
LN000518,B,71333.0,28019.0,0.3433,641,4.8,North,0
LN000519,A,84333.0,26194.0,0.2935,625,3.4,Central,0
LN000520,B,62262.0,17184.0,0.2564,656,7.8,South,0
LN000521,A,83914.0,15171.0,0.1718,737,7.9,North,0
LN000522,A,101211.0,29370.0,0.184,699,1.5,Central,0
LN000523,B,24629.0,12263.0,0.4964,638,5.7,South,0
LN000524,B,52765.0,20146.0,0.3522,656,9.5,North,0
LN000525,A,39576.0,19385.0,0.4669,822,8.5,North,0
LN000526,A,88900.0,36652.0,0.4415,708,4.4,Central,0
LN000527,A,118833.0,41200.0,0.2711,780,1.9,Central,0
LN000528,B,121146.0,42438.0,0.3363,614,10.6,Central,0
LN000529,B,108906.0,37448.0,0.3275,608,5.5,South,0
LN000530,A,91833.0,37031.0,0.3884,754,5.6,South,0
LN000531,A,74206.0,17859.0,0.2041,703,4.7,North,0
LN000532,B,81113.0,42979.0,0.4767,709,8.6,North,1
LN000533,A,82987.0,21984.0,0.2448,485,1.9,North,0
LN000534,A,82475.0,26149.0,0.3513,627,6.2,South,0
LN000535,A,45373.0,13131.0,0.2724,783,5.1,South,0
LN000536,A,100403.0,18344.0,0.1525,656,5.0,North,0
LN000537,A,47799.0,19080.0,0.3813,635,7.5,South,0
LN000538,B,46339.0,18921.0,0.3891,733,3.9,South,0
LN000539,B,50563.0,18814.0,0.3466,677,6.2,South,1
LN000540,B,76649.0,23153.0,0.3433,618,2.0,North,0
LN000541,A,52793.0,16287.0,0.4041,671,6.7,Central,0
LN000542,A,76425.0,30002.0,0.4487,642,5.0,North,0
LN000543,A,68814.0,20329.0,0.2691,698,12.6,North,0
LN000544,A,88849.0,38207.0,0.4722,695,5.9,Central,0
LN000545,A,84154.0,26610.0,0.3279,694,2.7,North,0
LN000546,A,109393.0,34585.0,0.34,713,5.0,North,0
LN000547,A,90374.0,4275.0,0.1169,741,7.5,North,1
LN000548,A,80075.0,24605.0,0.3491,756,6.3,Central,0
LN000549,A,51492.0,13129.0,0.1606,653,11.8,North,0
LN000550,A,109090.0,32765.0,0.3346,743,10.0,Central,0
LN000551,B,46005.0,18934.0,0.4406,638,1.8,Central,0
LN000552,B,69259.0,5881.0,0.1512,627,5.5,Central,1
LN000553,A,77143.0,37703.0,0.4747,720,9.9,South,0
LN000554,B,56892.0,14471.0,0.3583,564,13.7,South,0
LN000555,B,70893.0,32913.0,0.4909,684,10.7,North,0
LN000556,A,93540.0,32279.0,0.3804,850,15.6,North,0
LN000557,A,107924.0,21815.0,0.2319,697,5.2,Central,0
LN000558,A,74789.0,8934.0,0.0819,732,8.2,North,0
LN000559,A,31743.0,15261.0,0.4427,736,3.4,Central,0
LN000560,A,74245.0,12006.0,0.2053,825,4.0,North,0
LN000561,A,86228.0,36193.0,0.4651,786,19.2,South,0
LN000562,B,36571.0,8705.0,0.2448,656,8.3,North,0
LN000563,B,66267.0,16716.0,0.237,590,10.0,North,0
LN000564,A,102378.0,27349.0,0.3213,680,7.3,North,0
LN000565,A,111105.0,59608.0,0.5022,710,13.1,North,0
LN000566,A,131739.0,20782.0,0.2257,704,3.7,South,0
LN000567,A,38858.0,19799.0,0.475,722,2.9,North,0
LN000568,A,85461.0,38218.0,0.4428,701,5.3,Central,0
LN000569,A,102127.0,48286.0,0.4629,687,4.0,Central,0
LN000570,A,73712.0,7000.0,0.0744,833,6.7,South,0
LN000571,B,54126.0,14596.0,0.2955,643,7.7,South,0
LN000572,A,76166.0,21261.0,0.3293,699,11.6,Central,0
LN000573,A,93187.0,49110.0,0.4866,716,18.0,North,0
LN000574,B,66755.0,12349.0,0.2067,829,5.1,Central,0
LN000575,B,48930.0,26548.0,0.5361,692,9.3,North,0
LN000576,B,22000.0,5708.0,0.2161,845,23.8,North,0
LN000577,A,72269.0,34052.0,0.513,760,2.6,North,0
LN000578,A,90371.0,57031.0,0.6662,777,6.8,Central,0
LN000579,A,93323.0,42209.0,0.4118,640,9.0,Central,0
LN000580,A,102282.0,13598.0,0.166,660,4.6,South,0
LN000581,B,45883.0,15683.0,0.4053,745,6.8,Central,0
LN000582,A,90773.0,21787.0,0.2486,722,10.2,North,0
LN000583,A,85868.0,4251.0,0.03,703,6.8,North,0
LN000584,A,98498.0,29280.0,0.2975,719,3.8,North,1
LN000585,A,121799.0,55961.0,0.4306,746,2.4,Central,0
LN000586,A,141099.0,52487.0,0.3207,790,13.5,South,0
LN000587,B,71118.0,19870.0,0.3099,628,3.8,South,0
LN000588,A,97398.0,35952.0,0.3323,691,3.7,Central,0
LN000589,A,109665.0,27026.0,0.25,720,4.1,Central,0
LN000590,A,63463.0,23033.0,0.362,739,5.4,Central,0
LN000591,B,32804.0,7814.0,0.2928,734,5.5,South,0
LN000592,A,70078.0,15023.0,0.187,757,2.2,Central,0
LN000593,A,113269.0,40958.0,0.3987,642,10.2,Central,0
LN000594,A,86399.0,37880.0,0.4866,706,5.7,Central,0
LN000595,A,127442.0,51496.0,0.4263,708,11.8,Central,0
LN000596,A,75766.0,32762.0,0.4776,713,7.6,South,0
LN000597,A,66786.0,30250.0,0.4355,647,13.9,North,0
LN000598,A,91638.0,41097.0,0.476,661,4.1,Central,0
LN000599,B,50342.0,11397.0,0.2393,698,3.3,Central,0
LN000600,A,116397.0,55374.0,0.5177,721,3.1,North,0
LN000601,A,94810.0,32834.0,0.3003,740,9.4,Central,1
LN000602,B,44524.0,23401.0,0.5333,582,3.9,South,0
LN000603,A,77932.0,30934.0,0.4163,700,4.9,Central,0
LN000604,A,118752.0,26089.0,0.2174,650,4.5,Central,0
LN000605,A,114372.0,23156.0,0.1612,595,12.3,North,0
LN000606,B,43374.0,19556.0,0.4823,645,7.3,North,0
LN000607,A,90214.0,20559.0,0.1924,688,7.8,Central,0
LN000608,A,80018.0,11399.0,0.1746,778,6.4,South,0
LN000609,A,89285.0,49422.0,0.5493,770,5.1,Central,0
LN000610,A,94338.0,36307.0,0.4508,841,11.6,North,0
LN000611,A,70563.0,31150.0,0.5356,694,9.3,North,1
LN000612,B,79386.0,26788.0,0.3285,597,3.6,South,0
LN000613,A,22000.0,5048.0,0.2582,735,6.2,North,0
LN000614,A,109886.0,51914.0,0.5288,643,1.4,North,0
LN000615,B,44551.0,16224.0,0.2675,517,9.3,North,0
LN000616,B,59809.0,9080.0,0.1557,640,5.4,South,1
LN000617,B,40730.0,17025.0,0.4306,551,10.6,North,0
LN000618,A,81565.0,25358.0,0.3826,677,16.0,Central,0
LN000619,A,77806.0,9264.0,0.0406,770,11.7,North,0
LN000620,B,43232.0,8339.0,0.1894,653,15.9,South,0
LN000621,A,87052.0,27135.0,0.3132,747,5.5,South,0
LN000622,A,31372.0,7185.0,0.2627,769,12.8,North,0
LN000623,A,39413.0,18917.0,0.4921,660,2.2,North,0
LN000624,B,56456.0,19472.0,0.3757,628,2.1,Central,1
LN000625,B,34796.0,14144.0,0.4304,700,1.3,South,0
LN000626,A,113563.0,38644.0,0.3581,726,12.0,North,0
LN000627,A,105194.0,16549.0,0.125,730,8.3,South,0
LN000628,A,51418.0,19370.0,0.3481,755,3.7,North,0
LN000629,B,75919.0,27694.0,0.4273,612,5.1,Central,0
LN000630,B,77194.0,33811.0,0.4071,777,13.3,South,0
LN000631,B,72950.0,25817.0,0.3344,588,15.0,South,0
LN000632,A,69879.0,26130.0,0.3928,663,9.3,North,0
LN000633,B,56351.0,12472.0,0.2031,604,8.4,North,0
LN000634,A,77588.0,31722.0,0.3588,639,3.5,South,0
LN000635,B,25320.0,7004.0,0.2976,543,3.8,North,1
LN000636,A,133471.0,51399.0,0.3485,762,1.4,North,0
LN000637,B,56313.0,23577.0,0.4132,636,12.2,North,0
LN000638,A,46628.0,17661.0,0.4189,714,7.0,North,0
LN000639,B,56268.0,13989.0,0.2107,616,4.2,Central,0
LN000640,B,37301.0,12914.0,0.3704,618,7.4,Central,1
LN000641,B,74512.0,21753.0,0.2929,692,3.7,Central,0
LN000642,A,56149.0,9826.0,0.1425,766,3.3,North,0
LN000643,A,106676.0,39256.0,0.3867,656,5.9,South,0
LN000644,A,70929.0,19614.0,0.2931,706,5.2,South,0
LN000645,A,53869.0,9789.0,0.1318,644,10.9,Central,0
LN000646,A,89188.0,25521.0,0.2585,805,4.7,North,0
LN000647,A,35178.0,7324.0,0.2283,751,6.5,North,0
LN000648,A,114324.0,43831.0,0.357,643,3.1,North,0
LN000649,A,84184.0,37187.0,0.4867,630,2.4,North,0
LN000650,A,107917.0,25536.0,0.1887,841,7.1,Central,0
LN000651,A,134855.0,13779.0,0.039,752,2.2,South,0
LN000652,A,83071.0,24435.0,0.3472,674,16.6,Central,0
LN000653,A,66027.0,10025.0,0.1336,638,2.7,North,0
LN000654,B,92618.0,41563.0,0.4966,714,1.6,Central,0
LN000655,A,102598.0,25409.0,0.2504,638,2.4,Central,0
LN000656,A,61741.0,29896.0,0.5151,608,3.7,North,0
LN000657,A,101311.0,15261.0,0.1755,765,2.4,Central,0
LN000658,A,120521.0,41367.0,0.3652,644,1.1,North,1
LN000659,A,89642.0,18792.0,0.2683,654,4.7,Central,0
LN000660,A,60047.0,9854.0,0.1519,566,5.2,Central,0
LN000661,B,52073.0,25401.0,0.3973,722,8.7,Central,0
LN000662,A,83139.0,23945.0,0.2802,713,5.2,Central,0
LN000663,B,35412.0,13531.0,0.3788,675,10.4,South,0
LN000664,B,78079.0,21576.0,0.3089,602,8.9,South,0
LN000665,A,101100.0,26570.0,0.1964,635,7.1,Central,0
LN000666,A,76154.0,19294.0,0.2536,633,14.2,Central,0
LN000667,B,78664.0,29842.0,0.3606,746,10.7,Central,0
LN000668,A,56626.0,15553.0,0.3108,620,5.7,North,0
LN000669,A,113177.0,44867.0,0.4473,620,1.5,Central,0
LN000670,A,87531.0,12669.0,0.1861,730,5.2,Central,0
LN000671,A,75870.0,11184.0,0.1396,807,4.0,North,0
LN000672,B,50021.0,20955.0,0.4302,676,10.6,North,0
LN000673,A,99316.0,31912.0,0.264,625,3.7,Central,1
LN000674,A,69351.0,4000.0,0.0507,847,6.9,North,0
LN000675,A,83976.0,16462.0,0.1036,850,3.4,North,1
LN000676,A,83204.0,33500.0,0.3571,725,4.6,North,0
LN000677,B,82033.0,36755.0,0.5107,725,9.1,South,0
LN000678,A,108150.0,26342.0,0.2786,726,1.7,Central,0
LN000679,A,96153.0,29487.0,0.3075,574,3.9,North,0
LN000680,B,82721.0,28559.0,0.2638,712,4.8,Central,0
LN000681,A,104711.0,38409.0,0.3032,634,5.1,South,0
LN000682,A,116510.0,47841.0,0.432,758,3.6,North,0
LN000683,A,117271.0,60060.0,0.5904,690,10.8,South,0
LN000684,B,88022.0,20799.0,0.1898,637,3.8,North,1
LN000685,A,97387.0,23389.0,0.2007,693,4.0,Central,0
LN000686,A,120468.0,50785.0,0.3945,657,3.4,Central,0
LN000687,B,81921.0,28464.0,0.3594,670,13.1,North,0
LN000688,B,105009.0,44032.0,0.4248,807,9.3,Central,1
LN000689,A,81190.0,37986.0,0.417,719,4.5,North,0
LN000690,A,82012.0,14578.0,0.1578,572,17.6,North,0
LN000691,B,60784.0,12627.0,0.1456,824,1.9,North,0
LN000692,A,73894.0,29112.0,0.3871,664,1.9,North,0
LN000693,A,86907.0,21008.0,0.2448,657,4.6,North,0
LN000694,B,65741.0,27625.0,0.3895,672,5.9,North,0
LN000695,A,126137.0,54271.0,0.4674,718,10.0,Central,0
LN000696,A,55642.0,18704.0,0.3008,714,8.9,North,0
LN000697,A,121605.0,66661.0,0.5257,676,1.4,North,0
LN000698,A,75917.0,30265.0,0.403,717,25.8,North,0
LN000699,A,113011.0,52881.0,0.4858,616,6.9,North,1
LN000700,A,70225.0,21549.0,0.3232,661,2.9,North,0
LN000701,B,59874.0,16487.0,0.3321,731,2.2,North,0
LN000702,A,79427.0,24320.0,0.3156,763,10.4,Central,0
LN000703,A,128550.0,16748.0,0.1801,717,17.3,South,1
LN000704,A,97146.0,27870.0,0.3121,833,15.1,South,0
LN000705,A,97657.0,21943.0,0.271,665,6.2,North,0
LN000706,A,43161.0,8672.0,0.1905,658,11.6,Central,0
LN000707,B,78586.0,24372.0,0.2591,663,23.7,North,0
LN000708,A,69907.0,9628.0,0.168,730,2.2,Central,0
LN000709,B,92015.0,22148.0,0.2276,637,8.9,Central,0
LN000710,A,99233.0,43862.0,0.4332,646,4.1,North,0
LN000711,A,98851.0,32510.0,0.2863,754,6.7,Central,0
LN000712,A,100083.0,30615.0,0.3002,710,2.8,South,0
LN000713,A,78185.0,27905.0,0.3662,676,17.0,South,0
LN000714,A,122556.0,34294.0,0.3522,617,6.9,North,0
LN000715,B,48834.0,26384.0,0.523,616,6.5,North,1
LN000716,B,53565.0,10788.0,0.2084,675,8.5,North,0
LN000717,A,119039.0,49020.0,0.3755,701,5.9,North,0
LN000718,B,74606.0,37460.0,0.501,546,11.2,South,1
LN000719,A,77639.0,34820.0,0.4446,658,19.9,Central,0
LN000720,A,103605.0,39885.0,0.3736,732,5.2,North,0
LN000721,A,51991.0,19352.0,0.3662,753,10.7,Central,0
LN000722,A,85814.0,27846.0,0.3245,657,9.0,Central,0
LN000723,A,93577.0,52369.0,0.5006,695,9.9,South,0
LN000724,B,72869.0,31702.0,0.3999,595,9.9,South,0
LN000725,A,98054.0,25254.0,0.2424,768,2.6,South,0
LN000726,B,71398.0,18058.0,0.2929,672,2.9,North,0
LN000727,B,72570.0,18850.0,0.1615,834,4.6,South,0
LN000728,B,84726.0,21078.0,0.1774,650,4.9,Central,0
LN000729,A,98289.0,50913.0,0.495,762,3.9,South,0
LN000730,A,42920.0,8770.0,0.1363,850,7.7,South,0
LN000731,A,54396.0,6945.0,0.0876,728,1.1,Central,0
LN000732,A,65959.0,17129.0,0.256,715,1.9,South,0
LN000733,A,55513.0,15503.0,0.2416,743,4.4,Central,0
LN000734,B,81587.0,25601.0,0.321,640,2.3,North,0
LN000735,A,94178.0,36331.0,0.3896,646,15.3,Central,0
LN000736,A,44946.0,12346.0,0.3278,686,5.9,North,0
LN000737,A,86975.0,14111.0,0.1478,766,5.0,Central,0
LN000738,A,76334.0,25242.0,0.2624,801,10.2,Central,0
LN000739,B,39566.0,26558.0,0.6504,590,11.0,North,0
LN000740,A,117363.0,49509.0,0.3822,672,6.5,North,0
LN000741,B,59402.0,24046.0,0.4098,689,14.8,North,0
LN000742,A,89139.0,35984.0,0.3517,630,2.2,South,0
LN000743,A,69778.0,8165.0,0.1553,606,10.2,Central,0
LN000744,A,73019.0,17427.0,0.1876,594,10.2,North,0
LN000745,A,71731.0,19396.0,0.2763,734,9.9,Central,0
LN000746,A,97978.0,50110.0,0.4834,716,4.5,North,0
LN000747,A,89039.0,12664.0,0.1813,771,10.2,Central,0
LN000748,A,83575.0,41568.0,0.4533,736,6.1,North,0
LN000749,A,97619.0,33807.0,0.3096,615,10.5,North,0
LN000750,A,102890.0,44346.0,0.429,741,8.1,South,0
LN000751,B,48833.0,15782.0,0.3609,601,6.1,North,0
LN000752,B,50813.0,11449.0,0.3062,563,8.9,North,0
LN000753,A,80754.0,23587.0,0.3222,720,6.5,Central,0
LN000754,A,85033.0,34282.0,0.4074,831,16.7,South,0
LN000755,A,91659.0,21216.0,0.2576,757,13.1,North,0
LN000756,A,56610.0,9646.0,0.2076,665,9.3,Central,0
LN000757,B,63622.0,9142.0,0.1342,616,9.8,South,0
LN000758,A,101092.0,25859.0,0.213,778,8.4,North,0
LN000759,A,83107.0,43166.0,0.472,699,10.5,Central,0
LN000760,B,61508.0,11678.0,0.1637,649,2.5,Central,0
LN000761,B,76907.0,21241.0,0.2318,583,9.1,South,0
LN000762,A,62687.0,13323.0,0.2191,713,10.7,Central,0
LN000763,B,54113.0,21951.0,0.4226,765,8.0,North,0
LN000764,A,60481.0,5391.0,0.0329,732,5.1,North,0
LN000765,A,82484.0,37377.0,0.4518,685,3.8,North,0
LN000766,A,69940.0,25387.0,0.3387,734,6.0,North,0
LN000767,A,60266.0,21107.0,0.3082,700,2.9,Central,0
LN000768,A,91598.0,20100.0,0.2389,604,14.2,North,1
LN000769,A,65749.0,16728.0,0.3228,692,5.2,Central,0
LN000770,A,64196.0,38361.0,0.5748,714,2.7,North,0
LN000771,A,65463.0,16782.0,0.2672,617,4.8,North,0
LN000772,B,63657.0,14225.0,0.202,604,6.4,North,0
LN000773,A,85376.0,28839.0,0.3478,765,3.0,North,0
LN000774,A,93393.0,54749.0,0.6053,723,3.8,Central,1
LN000775,A,78655.0,19325.0,0.2873,775,8.3,North,0
LN000776,B,91254.0,20963.0,0.2562,724,1.8,South,0
LN000777,A,84170.0,36989.0,0.3984,820,14.8,Central,0
LN000778,B,34964.0,17698.0,0.5475,674,2.6,Central,0
LN000779,A,86721.0,4000.0,0.0757,703,17.9,Central,0
LN000780,B,59218.0,14527.0,0.2419,527,8.1,North,0
LN000781,A,65533.0,28883.0,0.454,756,10.7,North,0
LN000782,A,74851.0,26930.0,0.4061,710,7.6,Central,0
LN000783,B,62548.0,20496.0,0.3222,710,7.0,South,0
LN000784,A,114371.0,4000.0,0.0692,697,3.1,Central,0
LN000785,B,92160.0,17949.0,0.1253,802,3.6,Central,0
LN000786,A,109470.0,28402.0,0.2819,760,1.5,North,1
LN000787,B,50512.0,4000.0,0.1,592,7.2,South,0
LN000788,A,106830.0,12609.0,0.1212,698,4.3,Central,0
LN000789,A,112013.0,22104.0,0.1864,672,11.5,South,0
LN000790,A,73122.0,15003.0,0.1867,747,4.8,Central,0
LN000791,B,79826.0,26220.0,0.3638,586,10.6,North,0
LN000792,B,57668.0,22223.0,0.3927,661,9.2,North,0
LN000793,B,50093.0,10659.0,0.1757,624,4.6,Central,0
LN000794,B,85532.0,21875.0,0.1967,766,1.6,South,0
LN000795,A,102862.0,39283.0,0.3866,743,10.3,North,0
LN000796,A,54488.0,20937.0,0.4204,665,2.0,South,1
LN000797,B,73638.0,23485.0,0.3542,614,27.9,South,0
LN000798,B,55185.0,13198.0,0.2186,747,0.9,Central,0
LN000799,B,64492.0,35313.0,0.5051,563,2.2,South,0
LN000800,A,112345.0,23191.0,0.2856,718,4.6,North,0
LN000801,A,95652.0,26281.0,0.3191,732,0.4,North,0
LN000802,A,62211.0,15360.0,0.2448,639,6.0,South,0
LN000803,A,106480.0,43634.0,0.3648,676,2.6,South,0
LN000804,A,95341.0,47798.0,0.5393,640,9.6,Central,0
LN000805,B,22000.0,10601.0,0.5582,590,15.8,Central,0
LN000806,A,90015.0,14467.0,0.1199,741,1.7,South,0
LN000807,A,124057.0,21670.0,0.1686,725,3.2,South,1
LN000808,B,72370.0,23912.0,0.311,566,4.2,Central,0
LN000809,A,97306.0,34706.0,0.3757,707,8.2,South,1
LN000810,B,95770.0,24297.0,0.2366,682,12.8,Central,0
LN000811,A,114601.0,27223.0,0.1738,682,7.1,Central,0
LN000812,B,54460.0,16442.0,0.2804,741,10.4,North,0
LN000813,A,69350.0,32035.0,0.4547,702,2.5,Central,0
LN000814,A,105773.0,44891.0,0.519,764,8.6,Central,0
LN000815,A,74258.0,6199.0,0.0757,728,5.3,North,0
LN000816,A,62866.0,20636.0,0.3397,625,5.9,Central,0
LN000817,B,84802.0,36141.0,0.439,710,7.3,Central,0
LN000818,A,79684.0,21588.0,0.323,745,5.8,South,0
LN000819,A,95640.0,19267.0,0.2533,624,9.4,Central,0
LN000820,A,87439.0,39186.0,0.4748,736,7.9,Central,1
LN000821,B,29213.0,9426.0,0.345,655,2.9,South,0
LN000822,A,74442.0,21467.0,0.3689,706,13.3,Central,0
LN000823,A,124160.0,21024.0,0.2361,714,3.9,North,0
LN000824,A,47331.0,6750.0,0.1777,715,3.7,North,0
LN000825,B,43708.0,12182.0,0.2735,670,0.9,Central,0
LN000826,B,38192.0,16572.0,0.4437,568,20.1,North,0
LN000827,B,49778.0,19318.0,0.5033,682,2.6,South,0
LN000828,B,38680.0,8383.0,0.2421,708,5.6,Central,0
LN000829,A,86217.0,46672.0,0.5226,750,5.5,Central,0
LN000830,A,51369.0,6911.0,0.1394,632,6.3,North,0
LN000831,A,77946.0,9332.0,0.1482,693,2.8,North,0
LN000832,A,92240.0,30242.0,0.3749,739,2.0,North,0
LN000833,A,111814.0,50521.0,0.5268,828,1.7,Central,0
LN000834,A,50008.0,20937.0,0.4175,687,14.5,North,0
LN000835,B,22000.0,8786.0,0.4661,694,11.3,Central,0
LN000836,A,64174.0,10335.0,0.1747,666,8.2,South,0
LN000837,A,52400.0,21929.0,0.3646,782,6.4,North,0
LN000838,B,43720.0,12732.0,0.3056,736,14.5,North,0
LN000839,A,68524.0,17740.0,0.2392,624,15.2,Central,0
LN000840,A,111844.0,40912.0,0.3914,767,7.3,North,1
LN000841,B,58575.0,13082.0,0.2691,619,16.1,South,0
LN000842,A,116295.0,48011.0,0.3793,667,8.8,Central,0
LN000843,B,50099.0,8726.0,0.1529,751,9.9,South,0
LN000844,A,40417.0,7690.0,0.2095,771,5.2,South,0
LN000845,A,60185.0,25559.0,0.433,697,5.8,North,0
LN000846,A,89600.0,26469.0,0.2867,770,5.2,Central,0
LN000847,B,22000.0,4059.0,0.2105,752,1.9,South,0
LN000848,A,96645.0,25256.0,0.282,603,8.8,North,0
LN000849,A,65239.0,12847.0,0.1826,787,5.3,South,0
LN000850,A,129151.0,60897.0,0.4897,610,18.3,Central,0
LN000851,A,62845.0,4000.0,0.0676,712,2.0,South,0
LN000852,A,100443.0,43146.0,0.5083,624,5.6,North,0
LN000853,A,90589.0,16117.0,0.1745,759,8.1,North,0
LN000854,B,65210.0,21778.0,0.3572,719,5.3,Central,0
LN000855,A,92045.0,31074.0,0.2815,710,13.3,North,0
LN000856,A,49211.0,12293.0,0.3217,670,9.2,Central,0
LN000857,A,87764.0,30941.0,0.3817,722,16.7,Central,0
LN000858,A,82678.0,15429.0,0.132,838,13.1,South,0
LN000859,A,92647.0,39944.0,0.3911,750,6.5,North,0
LN000860,B,40130.0,18170.0,0.4435,712,1.4,North,0
LN000861,B,71460.0,27014.0,0.3921,672,6.5,North,0
